textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2013,37.426414
Tequila,2013,27.422646
Total,2013,64.84906

SubCategoria,Year,Valor
Tequila 100%,2013,37.4
Tequila,2013,27.4
Total,2013,64.8

