Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.15026230076120511,9705.755235155548
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.5590831684129728,36112.34728353458
TEQUILA 100% DE AGAVE,JOVEN,0.11107634566351743,7174.652710388762
TEQUILA 100% DE AGAVE,REPOSADO,0.17957818516230456,11599.329318992863
