Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.2948578641924798,1922846.457040493
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.26746097781904116,1744184.0834206443
TEQUILA 100% DE AGAVE,JOVEN,0.13309203873697908,867928.5385403105
TEQUILA 100% DE AGAVE,REPOSADO,0.30458911925150006,1986306.5562446972
