Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.29655940311302725,70636.94734870958
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.22924063154927632,54602.41102103784
TEQUILA 100% DE AGAVE,JOVEN,0.15180079647658407,36157.15689892289
TEQUILA 100% DE AGAVE,REPOSADO,0.3223991688611124,76791.67437301112
