Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.15692598412298614,6098.443027464034
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.1642286501910047,6382.238558288955
TEQUILA 100% DE AGAVE,JOVEN,0.3761841941711285,14619.235232497454
TEQUILA 100% DE AGAVE,REPOSADO,0.30266117151488064,11761.99035121206
