textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2009,37.57651
Tequila,2009,26.968608
Total,2009,64.545118

SubCategoria,Year,Valor
Tequila 100%,2009,37.6
Tequila,2009,27.0
Total,2009,64.5

