textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2009,74.182424
Tequila,2009,12.257323
Total,2009,86.439747

SubCategoria,Year,Valor
Tequila 100%,2009,74.2
Tequila,2009,12.3
Total,2009,86.4

