textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2009,70.016046
Tequila,2009,19.507429
Total,2009,89.523475

SubCategoria,Year,Valor
Tequila 100%,2009,70.0
Tequila,2009,19.5
Total,2009,89.5

