textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1998,34.366053
Tequila,1998,30.629422
Total,1998,64.995475

SubCategoria,Year,Valor
Tequila 100%,1998,34.4
Tequila,1998,30.6
Total,1998,65.0

