textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,10.984171
Tequila,2012,9.53384025
Total,2012,20.51801125

SubCategoria,Year,Valor
Tequila 100%,2012,11.0
Tequila,2012,9.5
Total,2012,20.5

