textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,9.638468125
Tequila,2012,11.616089375
Total,2012,21.2545575

SubCategoria,Year,Valor
Tequila 100%,2012,9.6
Tequila,2012,11.6
Total,2012,21.3

