textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,11.938163875
Tequila,2012,12.58945325
Total,2012,24.527617125

SubCategoria,Year,Valor
Tequila 100%,2012,11.9
Tequila,2012,12.6
Total,2012,24.5

