textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2006,6.75150575
Tequila,2006,11.479477625
Total,2006,18.230983375

SubCategoria,Year,Valor
Tequila 100%,2006,6.8
Tequila,2006,11.5
Total,2006,18.2

