textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2002,1.66978625
Tequila,2002,10.748104125
Total,2002,12.417890375

SubCategoria,Year,Valor
Tequila 100%,2002,1.7
Tequila,2002,10.7
Total,2002,12.4

