textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2002,3.127333
Tequila,2002,9.064952875
Total,2002,12.192285875

SubCategoria,Year,Valor
Tequila 100%,2002,3.1
Tequila,2002,9.1
Total,2002,12.2

