textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2002,2.96653775
Tequila,2002,9.6956585
Total,2002,12.66219625

SubCategoria,Year,Valor
Tequila 100%,2002,3.0
Tequila,2002,9.7
Total,2002,12.7

