textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2002,2.303851
Tequila,2002,9.700626375
Total,2002,12.004477375

SubCategoria,Year,Valor
Tequila 100%,2002,2.3
Tequila,2002,9.7
Total,2002,12.0

