textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2011,49.162486
Tequila,2011,24.107289
Total,2011,73.269775

SubCategoria,Year,Valor
Tequila 100%,2011,49.2
Tequila,2011,24.1
Total,2011,73.3

