textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2002,5.040440625
Envasado,2002,1.559014875
Total,2002,6.5994555

SubCategoria,Year,Valor
Granel,2002,5.0
Envasado,2002,1.6
Total,2002,6.6

