textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2017,59.346129
Tequila,2017,24.539546
Total,2017,83.885675

SubCategoria,Year,Valor
Tequila 100%,2017,59.3
Tequila,2017,24.5
Total,2017,83.9

