textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2017,50.250977
Tequila,2017,19.780249
Total,2017,70.031226

SubCategoria,Year,Valor
Tequila 100%,2017,50.3
Tequila,2017,19.8
Total,2017,70.0

