textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2002,0.547078125
Tequila,2002,3.90313
Total,2002,4.450208125

SubCategoria,Year,Valor
Tequila 100%,2002,0.5
Tequila,2002,3.9
Total,2002,4.5

