textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,4.2533425
Tequila,2004,11.940083375
Total,2004,16.193425875

SubCategoria,Year,Valor
Tequila 100%,2004,4.3
Tequila,2004,11.9
Total,2004,16.2

