textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,3.5146045
Tequila,2004,11.613954
Total,2004,15.1285585

SubCategoria,Year,Valor
Tequila 100%,2004,3.5
Tequila,2004,11.6
Total,2004,15.1

