textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,4.568246375
Tequila,2004,11.3022415
Total,2004,15.870487875

SubCategoria,Year,Valor
Tequila 100%,2004,4.6
Tequila,2004,11.3
Total,2004,15.9

