textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,3.64529275
Tequila,2004,12.364468875
Total,2004,16.009761625

SubCategoria,Year,Valor
Tequila 100%,2004,3.6
Tequila,2004,12.4
Total,2004,16.0

