textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1999,0.634029
Tequila,1999,9.1110965
Total,1999,9.7451255

SubCategoria,Year,Valor
Tequila 100%,1999,0.6
Tequila,1999,9.1
Total,1999,9.7

