textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2024,33.065352375
Tequila,2024,11.51326275
Total,2024,44.578615125

SubCategoria,Year,Valor
Tequila 100%,2024,33.1
Tequila,2024,11.5
Total,2024,44.6

