textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2024,18.652071625
Tequila,2024,10.048185125
Total,2024,28.70025675

SubCategoria,Year,Valor
Tequila 100%,2024,18.7
Tequila,2024,10.0
Total,2024,28.7

