textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2024,22.253611875
Tequila,2024,8.539612125
Total,2024,30.793224

SubCategoria,Year,Valor
Tequila 100%,2024,22.3
Tequila,2024,8.5
Total,2024,30.8

