textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2023,7.578401875
Envasado,2023,21.899805125
Total,2023,29.478207

SubCategoria,Year,Valor
Granel,2023,7.6
Envasado,2023,21.9
Total,2023,29.5

