textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2023,8.2241775
Envasado,2023,23.371981875
Total,2023,31.596159375

SubCategoria,Year,Valor
Granel,2023,8.2
Envasado,2023,23.4
Total,2023,31.6

