textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2022,165.788676
Tequila,2022,17.884001
Total,2022,183.672677

SubCategoria,Year,Valor
Tequila 100%,2022,165.8
Tequila,2022,17.9
Total,2022,183.7

