Year,Valor,Mes,Lag_1,Lag_12,MA_4,Month_sin,Month_cos,SubCategoria_Tequila 100%,Fecha
1995,0.1,7,5.0,0.1,2.8,-0.4999999999999997,-0.8660254037844388,1.0,1995-07-01
1995,5.7,7,0.1,5.4,2.7249999999999996,-0.4999999999999997,-0.8660254037844388,0.0,1995-07-01
1995,0.1,8,5.7,0.1,2.725,-0.8660254037844385,-0.5000000000000004,1.0,1995-08-01
1995,6.9,8,0.1,4.4,3.2,-0.8660254037844385,-0.5000000000000004,0.0,1995-08-01
1995,0.1,9,6.9,0.1,3.2,-1.0,-1.8369701987210297e-16,1.0,1995-09-01
1995,6.6,9,0.1,6.9,3.425,-1.0,-1.8369701987210297e-16,0.0,1995-09-01
1995,0.2,10,6.6,0.1,3.4499999999999997,-0.8660254037844386,0.5000000000000001,1.0,1995-10-01
1995,4.6,10,0.2,4.2,2.875,-0.8660254037844386,0.5000000000000001,0.0,1995-10-01
1995,0.1,11,4.6,0.1,2.875,-0.5000000000000004,0.8660254037844384,1.0,1995-11-01
1995,4.4,11,0.1,6.0,2.325,-0.5000000000000004,0.8660254037844384,0.0,1995-11-01
1995,0.1,12,4.4,0.1,2.3000000000000003,-2.4492935982947064e-16,1.0,1.0,1995-12-01
1995,3.3,12,0.1,5.0,1.975,-2.4492935982947064e-16,1.0,0.0,1995-12-01
1996,0.1,1,3.3,0.1,1.975,0.49999999999999994,0.8660254037844387,1.0,1996-01-01
1996,6.6,1,0.1,5.7,2.525,0.49999999999999994,0.8660254037844387,0.0,1996-01-01
1996,0.2,2,6.6,0.1,2.55,0.8660254037844386,0.5000000000000001,1.0,1996-02-01
1996,5.1,2,0.2,6.9,3.0,0.8660254037844386,0.5000000000000001,0.0,1996-02-01
1996,0.1,3,5.1,0.1,3.0,1.0,6.123233995736766e-17,1.0,1996-03-01
1996,6.0,3,0.1,6.6,2.8499999999999996,1.0,6.123233995736766e-17,0.0,1996-03-01
1996,0.1,4,6.0,0.2,2.825,0.8660254037844387,-0.4999999999999998,1.0,1996-04-01
1996,5.8,4,0.1,4.6,3.0,0.8660254037844387,-0.4999999999999998,0.0,1996-04-01
1996,0.2,5,5.8,0.1,3.025,0.49999999999999994,-0.8660254037844387,1.0,1996-05-01
1996,6.6,5,0.2,4.4,3.175,0.49999999999999994,-0.8660254037844387,0.0,1996-05-01
1996,0.1,6,6.6,0.1,3.175,1.2246467991473532e-16,-1.0,1.0,1996-06-01
1996,5.7,6,0.1,3.3,3.15,1.2246467991473532e-16,-1.0,0.0,1996-06-01
1996,0.2,7,5.7,0.1,3.15,-0.4999999999999997,-0.8660254037844388,1.0,1996-07-01
1996,6.1,7,0.2,6.6,3.025,-0.4999999999999997,-0.8660254037844388,0.0,1996-07-01
1996,0.2,8,6.1,0.2,3.05,-0.8660254037844385,-0.5000000000000004,1.0,1996-08-01
1996,8.2,8,0.2,5.1,3.675,-0.8660254037844385,-0.5000000000000004,0.0,1996-08-01
1996,0.1,9,8.2,0.1,3.65,-1.0,-1.8369701987210297e-16,1.0,1996-09-01
1996,7.1,9,0.1,6.0,3.9,-1.0,-1.8369701987210297e-16,0.0,1996-09-01
1996,0.2,10,7.1,0.1,3.8999999999999995,-0.8660254037844386,0.5000000000000001,1.0,1996-10-01
1996,6.3,10,0.2,5.8,3.425,-0.8660254037844386,0.5000000000000001,0.0,1996-10-01
1996,0.2,11,6.3,0.2,3.4499999999999997,-0.5000000000000004,0.8660254037844384,1.0,1996-11-01
1996,5.5,11,0.2,6.6,3.05,-0.5000000000000004,0.8660254037844384,0.0,1996-11-01
1996,0.2,12,5.5,0.1,3.0500000000000003,-2.4492935982947064e-16,1.0,1.0,1996-12-01
1996,4.4,12,0.2,5.7,2.575,-2.4492935982947064e-16,1.0,0.0,1996-12-01
1997,0.3,1,4.4,0.2,2.6000000000000005,0.49999999999999994,0.8660254037844387,1.0,1997-01-01
1997,6.8,1,0.3,6.1,2.925,0.49999999999999994,0.8660254037844387,0.0,1997-01-01
1997,0.3,2,6.8,0.2,2.95,0.8660254037844386,0.5000000000000001,1.0,1997-02-01
1997,6.6,2,0.3,8.2,3.5,0.8660254037844386,0.5000000000000001,0.0,1997-02-01
1997,0.1,3,6.6,0.1,3.4499999999999997,1.0,6.123233995736766e-17,1.0,1997-03-01
1997,6.5,3,0.1,7.1,3.375,1.0,6.123233995736766e-17,0.0,1997-03-01
1997,0.2,4,6.5,0.2,3.3499999999999996,0.8660254037844387,-0.4999999999999998,1.0,1997-04-01
1997,7.1,4,0.2,6.3,3.4749999999999996,0.8660254037844387,-0.4999999999999998,0.0,1997-04-01
1997,0.3,5,7.1,0.2,3.525,0.49999999999999994,-0.8660254037844387,1.0,1997-05-01
1997,6.7,5,0.3,5.5,3.575,0.49999999999999994,-0.8660254037844387,0.0,1997-05-01
1997,0.3,6,6.7,0.2,3.6,1.2246467991473532e-16,-1.0,1.0,1997-06-01
1997,6.6,6,0.3,4.4,3.4749999999999996,1.2246467991473532e-16,-1.0,0.0,1997-06-01
1997,0.2,7,6.6,0.3,3.4499999999999997,-0.4999999999999997,-0.8660254037844388,1.0,1997-07-01
1997,7.8,7,0.2,6.8,3.7249999999999996,-0.4999999999999997,-0.8660254037844388,0.0,1997-07-01
1997,0.3,8,7.8,0.3,3.7249999999999996,-0.8660254037844385,-0.5000000000000004,1.0,1997-08-01
1997,8.6,8,0.3,6.6,4.225,-0.8660254037844385,-0.5000000000000004,0.0,1997-08-01
1997,0.3,9,8.6,0.1,4.25,-1.0,-1.8369701987210297e-16,1.0,1997-09-01
1997,7.7,9,0.3,6.5,4.225,-1.0,-1.8369701987210297e-16,0.0,1997-09-01
1997,0.5,10,7.7,0.2,4.275,-0.8660254037844386,0.5000000000000001,1.0,1997-10-01
1997,6.5,10,0.5,7.1,3.75,-0.8660254037844386,0.5000000000000001,0.0,1997-10-01
1997,0.3,11,6.5,0.3,3.75,-0.5000000000000004,0.8660254037844384,1.0,1997-11-01
1997,5.6,11,0.3,6.7,3.2249999999999996,-0.5000000000000004,0.8660254037844384,0.0,1997-11-01
1997,0.2,12,5.6,0.3,3.15,-2.4492935982947064e-16,1.0,1.0,1997-12-01
1997,4.6,12,0.2,6.6,2.675,-2.4492935982947064e-16,1.0,0.0,1997-12-01
1998,0.4,1,4.6,0.2,2.6999999999999997,0.49999999999999994,0.8660254037844387,1.0,1998-01-01
1998,5.1,1,0.4,7.8,2.575,0.49999999999999994,0.8660254037844387,0.0,1998-01-01
1998,0.3,2,5.1,0.3,2.6,0.8660254037844386,0.5000000000000001,1.0,1998-02-01
1998,6.3,2,0.3,8.6,3.025,0.8660254037844386,0.5000000000000001,0.0,1998-02-01
1998,0.6,3,6.3,0.3,3.0749999999999997,1.0,6.123233995736766e-17,1.0,1998-03-01
1998,6.7,3,0.6,7.7,3.4749999999999996,1.0,6.123233995736766e-17,0.0,1998-03-01
1998,0.4,4,6.7,0.5,3.4999999999999996,0.8660254037844387,-0.4999999999999998,1.0,1998-04-01
1998,6.4,4,0.4,6.5,3.5250000000000004,0.8660254037844387,-0.4999999999999998,0.0,1998-04-01
1998,0.4,5,6.4,0.3,3.475,0.49999999999999994,-0.8660254037844387,1.0,1998-05-01
1998,7.4,5,0.4,5.6,3.6500000000000004,0.49999999999999994,-0.8660254037844387,0.0,1998-05-01
1998,0.4,6,7.4,0.2,3.6500000000000004,1.2246467991473532e-16,-1.0,1.0,1998-06-01
1998,9.2,6,0.4,4.6,4.35,1.2246467991473532e-16,-1.0,0.0,1998-06-01
1998,0.4,7,9.2,0.4,4.3500000000000005,-0.4999999999999997,-0.8660254037844388,1.0,1998-07-01
1998,6.9,7,0.4,5.1,4.225,-0.4999999999999997,-0.8660254037844388,0.0,1998-07-01
1998,0.5,8,6.9,0.3,4.25,-0.8660254037844385,-0.5000000000000004,1.0,1998-08-01
1998,6.8,8,0.5,6.3,3.6500000000000004,-0.8660254037844385,-0.5000000000000004,0.0,1998-08-01
1998,0.5,9,6.8,0.6,3.675,-1.0,-1.8369701987210297e-16,1.0,1998-09-01
1998,6.9,9,0.5,6.7,3.675,-1.0,-1.8369701987210297e-16,0.0,1998-09-01
1998,0.4,10,6.9,0.4,3.65,-0.8660254037844386,0.5000000000000001,1.0,1998-10-01
1998,7.4,10,0.4,6.4,3.8000000000000003,-0.8660254037844386,0.5000000000000001,0.0,1998-10-01
1998,0.6,11,7.4,0.4,3.825,-0.5000000000000004,0.8660254037844384,1.0,1998-11-01
1998,6.9,11,0.6,7.4,3.825,-0.5000000000000004,0.8660254037844384,0.0,1998-11-01
1998,0.3,12,6.9,0.4,3.8000000000000003,-2.4492935982947064e-16,1.0,1.0,1998-12-01
1998,5.5,12,0.3,9.2,3.325,-2.4492935982947064e-16,1.0,0.0,1998-12-01
1999,0.3,1,5.5,0.4,3.25,0.49999999999999994,0.8660254037844387,1.0,1999-01-01
1999,6.9,1,0.3,6.9,3.25,0.49999999999999994,0.8660254037844387,0.0,1999-01-01
1999,0.4,2,6.9,0.5,3.275,0.8660254037844386,0.5000000000000001,1.0,1999-02-01
1999,4.6,2,0.4,6.8,3.05,0.8660254037844386,0.5000000000000001,0.0,1999-02-01
1999,0.5,3,4.6,0.5,3.0999999999999996,1.0,6.123233995736766e-17,1.0,1999-03-01
1999,7.7,3,0.5,6.9,3.3,1.0,6.123233995736766e-17,0.0,1999-03-01
1999,0.6,4,7.7,0.4,3.35,0.8660254037844387,-0.4999999999999998,1.0,1999-04-01
1999,6.3,4,0.6,7.4,3.775,0.8660254037844387,-0.4999999999999998,0.0,1999-04-01
1999,0.5,5,6.3,0.6,3.775,0.49999999999999994,-0.8660254037844387,1.0,1999-05-01
1999,8.5,5,0.5,6.9,3.9749999999999996,0.49999999999999994,-0.8660254037844387,0.0,1999-05-01
1999,0.6,6,8.5,0.3,3.9749999999999996,1.2246467991473532e-16,-1.0,1.0,1999-06-01
1999,9.1,6,0.6,5.5,4.674999999999999,1.2246467991473532e-16,-1.0,0.0,1999-06-01
1999,0.6,7,9.1,0.3,4.699999999999999,-0.4999999999999997,-0.8660254037844388,1.0,1999-07-01
1999,8.0,7,0.6,6.9,4.574999999999999,-0.4999999999999997,-0.8660254037844388,0.0,1999-07-01
1999,0.6,8,8.0,0.4,4.574999999999999,-0.8660254037844385,-0.5000000000000004,1.0,1999-08-01
1999,8.3,8,0.6,4.6,4.375,-0.8660254037844385,-0.5000000000000004,0.0,1999-08-01
1999,0.7,9,8.3,0.5,4.3999999999999995,-1.0,-1.8369701987210297e-16,1.0,1999-09-01
1999,8.9,9,0.7,7.7,4.625,-1.0,-1.8369701987210297e-16,0.0,1999-09-01
1999,0.8,10,8.9,0.6,4.674999999999999,-0.8660254037844386,0.5000000000000001,1.0,1999-10-01
1999,8.0,10,0.8,6.3,4.6,-0.8660254037844386,0.5000000000000001,0.0,1999-10-01
1999,0.7,11,8.0,0.5,4.6,-0.5000000000000004,0.8660254037844384,1.0,1999-11-01
1999,7.8,11,0.7,8.5,4.324999999999999,-0.5000000000000004,0.8660254037844384,0.0,1999-11-01
1999,0.8,12,7.8,0.6,4.324999999999999,-2.4492935982947064e-16,1.0,1.0,1999-12-01
1999,6.1,12,0.8,9.1,3.8499999999999996,-2.4492935982947064e-16,1.0,0.0,1999-12-01
2000,0.5,1,6.1,0.6,3.8,0.49999999999999994,0.8660254037844387,1.0,2000-01-01
2000,7.5,1,0.5,8.0,3.7249999999999996,0.49999999999999994,0.8660254037844387,0.0,2000-01-01
2000,0.5,2,7.5,0.6,3.6499999999999995,0.8660254037844386,0.5000000000000001,1.0,2000-02-01
2000,7.4,2,0.5,8.3,3.975,0.8660254037844386,0.5000000000000001,0.0,2000-02-01
2000,0.8,3,7.4,0.7,4.05,1.0,6.123233995736766e-17,1.0,2000-03-01
2000,8.2,3,0.8,8.9,4.225,1.0,6.123233995736766e-17,0.0,2000-03-01
2000,0.8,4,8.2,0.8,4.3,0.8660254037844387,-0.4999999999999998,1.0,2000-04-01
2000,6.9,4,0.8,8.0,4.175,0.8660254037844387,-0.4999999999999998,0.0,2000-04-01
2000,0.8,5,6.9,0.7,4.175,0.49999999999999994,-0.8660254037844387,1.0,2000-05-01
2000,8.6,5,0.8,7.8,4.275,0.49999999999999994,-0.8660254037844387,0.0,2000-05-01
2000,0.6,6,8.6,0.8,4.225,1.2246467991473532e-16,-1.0,1.0,2000-06-01
2000,7.5,6,0.6,6.1,4.375,1.2246467991473532e-16,-1.0,0.0,2000-06-01
2000,0.6,7,7.5,0.5,4.325,-0.4999999999999997,-0.8660254037844388,1.0,2000-07-01
2000,6.0,7,0.6,7.5,3.675,-0.4999999999999997,-0.8660254037844388,0.0,2000-07-01
2000,0.6,8,6.0,0.5,3.675,-0.8660254037844385,-0.5000000000000004,1.0,2000-08-01
2000,9.2,8,0.6,7.4,4.1,-0.8660254037844385,-0.5000000000000004,0.0,2000-08-01
2000,0.9,9,9.2,0.8,4.175,-1.0,-1.8369701987210297e-16,1.0,2000-09-01
2000,6.9,9,0.9,8.2,4.4,-1.0,-1.8369701987210297e-16,0.0,2000-09-01
2000,0.7,10,6.9,0.8,4.425,-0.8660254037844386,0.5000000000000001,1.0,2000-10-01
2000,8.1,10,0.7,6.9,4.15,-0.8660254037844386,0.5000000000000001,0.0,2000-10-01
2000,0.7,11,8.1,0.8,4.1,-0.5000000000000004,0.8660254037844384,1.0,2000-11-01
2000,8.8,11,0.7,8.6,4.574999999999999,-0.5000000000000004,0.8660254037844384,0.0,2000-11-01
2000,0.7,12,8.8,0.6,4.575,-2.4492935982947064e-16,1.0,1.0,2000-12-01
2000,5.6,12,0.7,7.5,3.95,-2.4492935982947064e-16,1.0,0.0,2000-12-01
2001,0.4,1,5.6,0.6,3.875,0.49999999999999994,0.8660254037844387,1.0,2001-01-01
2001,4.8,1,0.4,6.0,2.875,0.49999999999999994,0.8660254037844387,0.0,2001-01-01
2001,0.7,2,4.8,0.6,2.875,0.8660254037844386,0.5000000000000001,1.0,2001-02-01
2001,4.6,2,0.7,9.2,2.625,0.8660254037844386,0.5000000000000001,0.0,2001-02-01
2001,0.6,3,4.6,0.9,2.675,1.0,6.123233995736766e-17,1.0,2001-03-01
2001,7.7,3,0.6,6.9,3.4,1.0,6.123233995736766e-17,0.0,2001-03-01
2001,0.4,4,7.7,0.7,3.325,0.8660254037844387,-0.4999999999999998,1.0,2001-04-01
2001,7.4,4,0.4,8.1,4.025,0.8660254037844387,-0.4999999999999998,0.0,2001-04-01
2001,0.7,5,7.4,0.7,4.05,0.49999999999999994,-0.8660254037844387,1.0,2001-05-01
2001,4.8,5,0.7,8.8,3.325,0.49999999999999994,-0.8660254037844387,0.0,2001-05-01
2001,0.6,6,4.8,0.7,3.375,1.2246467991473532e-16,-1.0,1.0,2001-06-01
2001,4.6,6,0.6,5.6,2.675,1.2246467991473532e-16,-1.0,0.0,2001-06-01
2001,0.6,7,4.6,0.4,2.65,-0.4999999999999997,-0.8660254037844388,1.0,2001-07-01
2001,7.0,7,0.6,4.8,3.1999999999999997,-0.4999999999999997,-0.8660254037844388,0.0,2001-07-01
2001,0.6,8,7.0,0.7,3.1999999999999997,-0.8660254037844385,-0.5000000000000004,1.0,2001-08-01
2001,5.0,8,0.6,4.6,3.3,-0.8660254037844385,-0.5000000000000004,0.0,2001-08-01
2001,0.5,9,5.0,0.6,3.275,-1.0,-1.8369701987210297e-16,1.0,2001-09-01
2001,5.2,9,0.5,7.7,2.825,-1.0,-1.8369701987210297e-16,0.0,2001-09-01
2001,0.7,10,5.2,0.4,2.85,-0.8660254037844386,0.5000000000000001,1.0,2001-10-01
2001,6.9,10,0.7,7.4,3.325,-0.8660254037844386,0.5000000000000001,0.0,2001-10-01
2001,0.8,11,6.9,0.7,3.4000000000000004,-0.5000000000000004,0.8660254037844384,1.0,2001-11-01
2001,5.9,11,0.8,4.8,3.575,-0.5000000000000004,0.8660254037844384,0.0,2001-11-01
2001,0.4,12,5.9,0.6,3.5,-2.4492935982947064e-16,1.0,1.0,2001-12-01
2001,4.8,12,0.4,4.6,2.975,-2.4492935982947064e-16,1.0,0.0,2001-12-01
2002,0.5,1,4.8,0.6,2.9,0.49999999999999994,0.8660254037844387,1.0,2002-01-01
2002,5.7,1,0.5,7.0,2.85,0.49999999999999994,0.8660254037844387,0.0,2002-01-01
2002,0.7,2,5.7,0.6,2.925,0.8660254037844386,0.5000000000000001,1.0,2002-02-01
2002,5.2,2,0.7,5.0,3.0250000000000004,0.8660254037844386,0.5000000000000001,0.0,2002-02-01
2002,0.6,3,5.2,0.5,3.0500000000000003,1.0,6.123233995736766e-17,1.0,2002-03-01
2002,6.0,3,0.6,5.2,3.125,1.0,6.123233995736766e-17,0.0,2002-03-01
2002,0.7,4,6.0,0.7,3.125,0.8660254037844387,-0.4999999999999998,1.0,2002-04-01
2002,7.0,4,0.7,6.9,3.575,0.8660254037844387,-0.4999999999999998,0.0,2002-04-01
2002,0.4,5,7.0,0.8,3.525,0.49999999999999994,-0.8660254037844387,1.0,2002-05-01
2002,8.9,5,0.4,5.9,4.25,0.49999999999999994,-0.8660254037844387,0.0,2002-05-01
2002,0.4,6,8.9,0.4,4.175,1.2246467991473532e-16,-1.0,1.0,2002-06-01
2002,6.7,6,0.4,4.8,4.1000000000000005,1.2246467991473532e-16,-1.0,0.0,2002-06-01
2002,0.8,7,6.7,0.5,4.2,-0.4999999999999997,-0.8660254037844388,1.0,2002-07-01
2002,9.2,7,0.8,5.7,4.275,-0.4999999999999997,-0.8660254037844388,0.0,2002-07-01
2002,0.8,8,9.2,0.7,4.375,-0.8660254037844385,-0.5000000000000004,1.0,2002-08-01
2002,6.9,8,0.8,5.2,4.425,-0.8660254037844385,-0.5000000000000004,0.0,2002-08-01
2002,0.7,9,6.9,0.6,4.3999999999999995,-1.0,-1.8369701987210297e-16,1.0,2002-09-01
2002,7.0,9,0.7,6.0,3.85,-1.0,-1.8369701987210297e-16,0.0,2002-09-01
2002,1.0,10,7.0,0.7,3.9,-0.8660254037844386,0.5000000000000001,1.0,2002-10-01
2002,7.4,10,1.0,7.0,4.025,-0.8660254037844386,0.5000000000000001,0.0,2002-10-01
2002,0.8,11,7.4,0.4,4.05,-0.5000000000000004,0.8660254037844384,1.0,2002-11-01
2002,6.1,11,0.8,8.9,3.825,-0.5000000000000004,0.8660254037844384,0.0,2002-11-01
2002,0.5,12,6.1,0.4,3.7,-2.4492935982947064e-16,1.0,1.0,2002-12-01
2002,3.9,12,0.5,6.7,2.8249999999999997,-2.4492935982947064e-16,1.0,0.0,2002-12-01
2003,0.8,1,3.9,0.8,2.8249999999999997,0.49999999999999994,0.8660254037844387,1.0,2003-01-01
2003,7.6,1,0.8,9.2,3.2,0.49999999999999994,0.8660254037844387,0.0,2003-01-01
2003,1.0,2,7.6,0.8,3.325,0.8660254037844386,0.5000000000000001,1.0,2003-02-01
2003,7.0,2,1.0,6.9,4.1,0.8660254037844386,0.5000000000000001,0.0,2003-02-01
2003,1.3,3,7.0,0.7,4.2250000000000005,1.0,6.123233995736766e-17,1.0,2003-03-01
2003,7.9,3,1.3,7.0,4.3,1.0,6.123233995736766e-17,0.0,2003-03-01
2003,1.0,4,7.9,1.0,4.3,0.8660254037844387,-0.4999999999999998,1.0,2003-04-01
2003,8.2,4,1.0,7.4,4.6,0.8660254037844387,-0.4999999999999998,0.0,2003-04-01
2003,0.7,5,8.2,0.8,4.449999999999999,0.49999999999999994,-0.8660254037844387,1.0,2003-05-01
2003,8.2,5,0.7,6.1,4.5249999999999995,0.49999999999999994,-0.8660254037844387,0.0,2003-05-01
2003,0.8,6,8.2,0.5,4.475,1.2246467991473532e-16,-1.0,1.0,2003-06-01
2003,8.7,6,0.8,3.9,4.6,1.2246467991473532e-16,-1.0,0.0,2003-06-01
2003,0.9,7,8.7,0.8,4.6499999999999995,-0.4999999999999997,-0.8660254037844388,1.0,2003-07-01
2003,8.2,7,0.9,7.6,4.65,-0.4999999999999997,-0.8660254037844388,0.0,2003-07-01
2003,1.0,8,8.2,1.0,4.699999999999999,-0.8660254037844385,-0.5000000000000004,1.0,2003-08-01
2003,6.2,8,1.0,7.0,4.075,-0.8660254037844385,-0.5000000000000004,0.0,2003-08-01
2003,1.3,9,6.2,1.3,4.175,-1.0,-1.8369701987210297e-16,1.0,2003-09-01
2003,7.2,9,1.3,7.9,3.925,-1.0,-1.8369701987210297e-16,0.0,2003-09-01
2003,1.2,10,7.2,1.0,3.975,-0.8660254037844386,0.5000000000000001,1.0,2003-10-01
2003,8.9,10,1.2,8.2,4.65,-0.8660254037844386,0.5000000000000001,0.0,2003-10-01
2003,0.9,11,8.9,0.7,4.55,-0.5000000000000004,0.8660254037844384,1.0,2003-11-01
2003,6.6,11,0.9,8.2,4.4,-0.5000000000000004,0.8660254037844384,0.0,2003-11-01
2003,0.9,12,6.6,0.8,4.325,-2.4492935982947064e-16,1.0,1.0,2003-12-01
2003,5.2,12,0.9,8.7,3.4000000000000004,-2.4492935982947064e-16,1.0,0.0,2003-12-01
2004,0.9,1,5.2,0.9,3.4,0.49999999999999994,0.8660254037844387,1.0,2004-01-01
2004,6.8,1,0.9,8.2,3.45,0.49999999999999994,0.8660254037844387,0.0,2004-01-01
2004,1.0,2,6.8,1.0,3.475,0.8660254037844386,0.5000000000000001,1.0,2004-02-01
2004,6.4,2,1.0,6.2,3.775,0.8660254037844386,0.5000000000000001,0.0,2004-02-01
2004,1.2,3,6.4,1.3,3.85,1.0,6.123233995736766e-17,1.0,2004-03-01
2004,8.1,3,1.2,7.2,4.175,1.0,6.123233995736766e-17,0.0,2004-03-01
2004,1.6,4,8.1,1.2,4.325,0.8660254037844387,-0.4999999999999998,1.0,2004-04-01
2004,8.4,4,1.6,8.9,4.824999999999999,0.8660254037844387,-0.4999999999999998,0.0,2004-04-01
2004,1.3,5,8.4,0.9,4.85,0.49999999999999994,-0.8660254037844387,1.0,2004-05-01
2004,8.5,5,1.3,6.6,4.95,0.49999999999999994,-0.8660254037844387,0.0,2004-05-01
2004,1.3,6,8.5,0.9,4.875,1.2246467991473532e-16,-1.0,1.0,2004-06-01
2004,9.4,6,1.3,5.2,5.125,1.2246467991473532e-16,-1.0,0.0,2004-06-01
2004,1.5,7,9.4,0.9,5.175000000000001,-0.4999999999999997,-0.8660254037844388,1.0,2004-07-01
2004,7.3,7,1.5,6.8,4.875,-0.4999999999999997,-0.8660254037844388,0.0,2004-07-01
2004,1.3,8,7.3,1.0,4.875,-0.8660254037844385,-0.5000000000000004,1.0,2004-08-01
2004,7.2,8,1.3,6.4,4.325,-0.8660254037844385,-0.5000000000000004,0.0,2004-08-01
2004,1.7,9,7.2,1.2,4.375,-1.0,-1.8369701987210297e-16,1.0,2004-09-01
2004,8.5,9,1.7,8.1,4.675,-1.0,-1.8369701987210297e-16,0.0,2004-09-01
2004,1.3,10,8.5,1.6,4.675,-0.8660254037844386,0.5000000000000001,1.0,2004-10-01
2004,7.3,10,1.3,8.4,4.699999999999999,-0.8660254037844386,0.5000000000000001,0.0,2004-10-01
2004,1.5,11,7.3,1.3,4.65,-0.5000000000000004,0.8660254037844384,1.0,2004-11-01
2004,9.6,11,1.5,8.5,4.925,-0.5000000000000004,0.8660254037844384,0.0,2004-11-01
2004,1.1,12,9.6,1.3,4.875,-2.4492935982947064e-16,1.0,1.0,2004-12-01
2004,6.1,12,1.1,9.4,4.574999999999999,-2.4492935982947064e-16,1.0,0.0,2004-12-01
2005,1.3,1,6.1,1.5,4.5249999999999995,0.49999999999999994,0.8660254037844387,1.0,2005-01-01
2005,7.1,1,1.3,7.3,3.8999999999999995,0.49999999999999994,0.8660254037844387,0.0,2005-01-01
2005,2.0,2,7.1,1.3,4.125,0.8660254037844386,0.5000000000000001,1.0,2005-02-01
2005,7.0,2,2.0,7.2,4.35,0.8660254037844386,0.5000000000000001,0.0,2005-02-01
2005,1.7,3,7.0,1.7,4.449999999999999,1.0,6.123233995736766e-17,1.0,2005-03-01
2005,8.3,3,1.7,8.5,4.75,1.0,6.123233995736766e-17,0.0,2005-03-01
2005,1.7,4,8.3,1.3,4.675000000000001,0.8660254037844387,-0.4999999999999998,1.0,2005-04-01
2005,8.6,4,1.7,7.3,5.075,0.8660254037844387,-0.4999999999999998,0.0,2005-04-01
2005,1.5,5,8.6,1.5,5.025,0.49999999999999994,-0.8660254037844387,1.0,2005-05-01
2005,9.2,5,1.5,9.6,5.25,0.49999999999999994,-0.8660254037844387,0.0,2005-05-01
2005,2.2,6,9.2,1.1,5.375,1.2246467991473532e-16,-1.0,1.0,2005-06-01
2005,10.1,6,2.2,6.1,5.75,1.2246467991473532e-16,-1.0,0.0,2005-06-01
2005,1.9,7,10.1,1.3,5.85,-0.4999999999999997,-0.8660254037844388,1.0,2005-07-01
2005,9.4,7,1.9,7.1,5.9,-0.4999999999999997,-0.8660254037844388,0.0,2005-07-01
2005,1.5,8,9.4,2.0,5.725,-0.8660254037844385,-0.5000000000000004,1.0,2005-08-01
2005,7.8,8,1.5,7.0,5.1499999999999995,-0.8660254037844385,-0.5000000000000004,0.0,2005-08-01
2005,2.1,9,7.8,1.7,5.2,-1.0,-1.8369701987210297e-16,1.0,2005-09-01
2005,7.9,9,2.1,8.3,4.824999999999999,-1.0,-1.8369701987210297e-16,0.0,2005-09-01
2005,2.1,10,7.9,1.7,4.975,-0.8660254037844386,0.5000000000000001,1.0,2005-10-01
2005,7.5,10,2.1,8.6,4.8999999999999995,-0.8660254037844386,0.5000000000000001,0.0,2005-10-01
2005,2.0,11,7.5,1.5,4.875,-0.5000000000000004,0.8660254037844384,1.0,2005-11-01
2005,9.1,11,2.0,9.2,5.174999999999999,-0.5000000000000004,0.8660254037844384,0.0,2005-11-01
2005,1.4,12,9.1,2.2,4.999999999999999,-2.4492935982947064e-16,1.0,1.0,2005-12-01
2005,3.8,12,1.4,10.1,4.074999999999999,-2.4492935982947064e-16,1.0,0.0,2005-12-01
2006,2.3,1,3.8,1.9,4.1499999999999995,0.49999999999999994,0.8660254037844387,1.0,2006-01-01
2006,9.2,1,2.3,9.4,4.174999999999999,0.49999999999999994,0.8660254037844387,0.0,2006-01-01
2006,2.3,2,9.2,1.5,4.3999999999999995,0.8660254037844386,0.5000000000000001,1.0,2006-02-01
2006,8.7,2,2.3,7.8,5.625,0.8660254037844386,0.5000000000000001,0.0,2006-02-01
2006,2.7,3,8.7,2.1,5.725,1.0,6.123233995736766e-17,1.0,2006-03-01
2006,9.0,3,2.7,7.9,5.675,1.0,6.123233995736766e-17,0.0,2006-03-01
2006,2.1,4,9.0,2.1,5.625,0.8660254037844387,-0.4999999999999998,1.0,2006-04-01
2006,9.9,4,2.1,7.5,5.925,0.8660254037844387,-0.4999999999999998,0.0,2006-04-01
2006,2.6,5,9.9,2.0,5.9,0.49999999999999994,-0.8660254037844387,1.0,2006-05-01
2006,10.6,5,2.6,9.1,6.3,0.49999999999999994,-0.8660254037844387,0.0,2006-05-01
2006,2.3,6,10.6,1.4,6.35,1.2246467991473532e-16,-1.0,1.0,2006-06-01
2006,7.3,6,2.3,3.8,5.699999999999999,1.2246467991473532e-16,-1.0,0.0,2006-06-01
2006,2.3,7,7.3,2.3,5.624999999999999,-0.4999999999999997,-0.8660254037844388,1.0,2006-07-01
2006,9.9,7,2.3,9.2,5.45,-0.4999999999999997,-0.8660254037844388,0.0,2006-07-01
2006,2.6,8,9.9,2.3,5.525,-0.8660254037844385,-0.5000000000000004,1.0,2006-08-01
2006,11.0,8,2.6,8.7,6.45,-0.8660254037844385,-0.5000000000000004,0.0,2006-08-01
2006,2.0,9,11.0,2.7,6.375,-1.0,-1.8369701987210297e-16,1.0,2006-09-01
2006,9.2,9,2.0,9.0,6.2,-1.0,-1.8369701987210297e-16,0.0,2006-09-01
