Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.2828952277328935,52579.34095459261
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.16784319090766403,31195.592913901644
TEQUILA 100% DE AGAVE,JOVEN,0.267507615524524,49719.37574674956
TEQUILA 100% DE AGAVE,REPOSADO,0.2817539658349185,52367.22426767286
