Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.2971538067544421,24600.968864366165
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.0663737460839708,5494.994254515645
TEQUILA 100% DE AGAVE,JOVEN,0.34927005925857335,28915.60416783065
TEQUILA 100% DE AGAVE,REPOSADO,0.2872023879030138,23777.104119054122
