textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,0.633815875
Tequila,2001,4.64211275
Total,2001,5.275928625

SubCategoria,Year,Valor
Tequila 100%,2001,0.6
Tequila,2001,4.6
Total,2001,5.3

