textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2013,5.923660875
Tequila,2013,7.588343125
Total,2013,13.512004

SubCategoria,Year,Valor
Tequila 100%,2013,5.9
Tequila,2013,7.6
Total,2013,13.5

