Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.32322469364742873,33980.95386567898
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.12507300533306187,13149.057320170517
TEQUILA 100% DE AGAVE,JOVEN,0.2253430874349607,23690.55709100516
TEQUILA 100% DE AGAVE,REPOSADO,0.3263592135845487,34310.48926154359
