Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.2793462809193702,23878.55947569384
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.24582938489749248,21013.530478475655
TEQUILA 100% DE AGAVE,JOVEN,0.19335184226235214,16527.742735652097
TEQUILA 100% DE AGAVE,REPOSADO,0.2814724919207853,24060.308291851587
