Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.29669516481300223,24562.9985073834
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.06705682122881851,5551.545138227888
TEQUILA 100% DE AGAVE,JOVEN,0.3528645180678922,29213.184637076913
TEQUILA 100% DE AGAVE,REPOSADO,0.2833834958902871,23460.94312307838
