Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.31055846982855134,60813.26282982965
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.06668050620636819,13057.313013528868
TEQUILA 100% DE AGAVE,JOVEN,0.3469072525546983,67931.04673277675
TEQUILA 100% DE AGAVE,REPOSADO,0.27585377141038225,54017.42194518326
