Year,Pred,Real,AbsPct
2020,13.704776677489178,13.020000000000001,5.2594214860919895
2015,6.620891455766449,6.491666666666667,1.9906257627694233
2010,4.071946771284271,3.9916666666666667,2.011192600023483
