textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,60.734177
Tequila,2008,20.813294
Total,2008,81.547471

SubCategoria,Year,Valor
Tequila 100%,2008,60.7
Tequila,2008,20.8
Total,2008,81.5

