textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,80.250612
Tequila,2008,25.460316
Total,2008,105.710928

SubCategoria,Year,Valor
Tequila 100%,2008,80.3
Tequila,2008,25.5
Total,2008,105.7

