textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,58.761756
Tequila,2008,22.88222
Total,2008,81.643976

SubCategoria,Year,Valor
Tequila 100%,2008,58.8
Tequila,2008,22.9
Total,2008,81.6

