textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,76.418585
Tequila,2008,37.286679
Total,2008,113.705264

SubCategoria,Year,Valor
Tequila 100%,2008,76.4
Tequila,2008,37.3
Total,2008,113.7

