Valor,Year,Lag_1,Lag_12,Month_sin,Month_cos,Mes_Aug,Mes_Dec,Mes_Feb,Mes_Jan,Mes_Jul,Mes_Jun,Mes_Mar,Mes_May,Mes_Nov,Mes_Oct,Mes_Sep,Fecha
0.12139423076923077,0.0,0.125,0.003916449086161879,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-11-01
0.13581730769230765,0.0,0.12139423076923077,0.09399477806788513,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-12-01
0.1670673076923077,0.043478260869562746,0.13581730769230765,0.07832898172323759,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-01-01
0.12259615384615381,0.043478260869562746,0.1670673076923077,0.08093994778067885,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-02-01
0.10096153846153845,0.043478260869562746,0.12259615384615381,0.09660574412532637,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1997-03-01
0.1538461538461538,0.043478260869562746,0.10096153846153845,0.08224543080939949,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-04-01
0.18509615384615385,0.043478260869562746,0.1538461538461538,0.10835509138381201,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1997-05-01
0.15024038461538458,0.043478260869562746,0.18509615384615385,0.1866840731070496,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1997-06-01
0.17668269230769224,0.043478260869562746,0.15024038461538458,0.14490861618798956,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-07-01
0.19350961538461536,0.043478260869562746,0.17668269230769224,0.164490861618799,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-08-01
0.19471153846153838,0.043478260869562746,0.19350961538461536,0.1462140992167102,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997-09-01
0.22596153846153844,0.043478260869562746,0.19471153846153838,0.16840731070496084,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997-10-01
0.18389423076923073,0.043478260869562746,0.22596153846153844,0.164490861618799,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-11-01
0.20913461538461536,0.043478260869562746,0.18389423076923073,0.1801566579634465,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-12-01
0.26562499999999994,0.08695652173912549,0.20913461538461536,0.21409921671018278,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-01-01
0.20552884615384615,0.08695652173912549,0.26562499999999994,0.16579634464751958,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-02-01
0.28125,0.08695652173912549,0.20552884615384615,0.1422976501305483,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1998-03-01
0.23317307692307693,0.08695652173912549,0.28125,0.19973890339425587,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-04-01
0.25721153846153844,0.08695652173912549,0.23317307692307693,0.23368146214099217,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1998-05-01
0.31610576923076916,0.08695652173912549,0.25721153846153844,0.19582245430809397,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1998-06-01
0.32572115384615374,0.08695652173912549,0.31610576923076916,0.2245430809399478,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-07-01
