Valor,Year,Lag_1,Lag_12,MA_4,MA_12,Month_sin,Month_cos,Mes_Aug,Mes_Dec,Mes_Feb,Mes_Jan,Mes_Jul,Mes_Jun,Mes_Mar,Mes_May,Mes_Nov,Mes_Oct,Mes_Sep,Fecha
0.3212121212121213,0.0,0.1636363636363637,0.15151515151515155,0.1306755260243634,0.0,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-01-01
0.296969696969697,0.0,0.3212121212121213,0.2787878787878788,0.09523809523809534,0.002664298401420795,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-02-01
0.45151515151515154,0.0,0.296969696969697,0.2727272727272727,0.12846068660022159,0.028863232682060258,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1996-03-01
0.39393939393939403,0.0,0.45151515151515154,0.10000000000000003,0.21262458471760803,0.07193605683836579,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-04-01
0.30000000000000004,0.0,0.39393939393939403,0.18181818181818188,0.2048726467331119,0.0892539964476019,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1996-05-01
0.30606060606060614,0.0,0.30000000000000004,0.2151515151515152,0.20819490586932443,0.10257548845470688,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1996-06-01
0.5,0.0,0.30606060606060614,0.26969696969696966,0.2259136212624585,0.1363232682060388,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-07-01
0.46363636363636374,0.0,0.5,0.2666666666666667,0.25138427464008883,0.16518650088809939,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-08-01
0.3303030303030303,0.0,0.46363636363636374,0.2333333333333334,0.2624584717607974,0.17939609236234466,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1996-09-01
0.4666666666666667,0.0,0.3303030303030303,0.39393939393939403,0.32115171650055363,0.19005328596802828,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1996-10-01
0.5060606060606061,0.0,0.4666666666666667,0.3606060606060606,0.32336655592469554,0.21136767317939598,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-11-01
0.3424242424242425,0.0,0.5060606060606061,0.1636363636363637,0.27906976744186063,0.23756660746003522,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-12-01
0.3424242424242425,0.043478260869562746,0.3424242424242425,0.3212121212121213,0.283499446290144,0.24067495559502639,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-01-01
0.406060606060606,0.043478260869562746,0.3424242424242425,0.296969696969697,0.26135105204872655,0.25666074600355226,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-02-01
0.4727272727272728,0.043478260869562746,0.406060606060606,0.45151515151515154,0.24916943521594703,0.2597690941385432,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1997-03-01
0.4484848484848486,0.043478260869562746,0.4727272727272728,0.39393939393939403,0.2879291251384276,0.2677619893428064,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-04-01
0.44545454545454544,0.043478260869562746,0.4484848484848486,0.30000000000000004,0.32558139534883723,0.28907637655417384,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1997-05-01
0.36363636363636365,0.043478260869562746,0.44545454545454544,0.30606060606060614,0.3100775193798452,0.2975133214920068,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1997-06-01
0.3909090909090909,0.043478260869562746,0.36363636363636365,0.5,0.28017718715393125,0.28152753108348116,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-07-01
0.37575757575757573,0.043478260869562746,0.3909090909090909,0.46363636363636374,0.2535991140642304,0.26865008880994645,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-08-01
0.4696969696969697,0.043478260869562746,0.37575757575757573,0.3303030303030303,0.2624584717607974,0.28907637655417384,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997-09-01
0.5515151515151515,0.043478260869562746,0.4696969696969697,0.4666666666666667,0.3311184939091917,0.3015097690941385,0.0669872981077807,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997-10-01
0.5272727272727272,0.043478260869562746,0.5515151515151515,0.5060606060606061,0.38095238095238104,0.30461811722912946,0.24999999999999978,0.9330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-11-01
0.296969696969697,0.043478260869562746,0.5272727272727272,0.3424242424242425,0.3521594684385382,0.2979573712255771,0.4999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997-12-01
0.26363636363636367,0.08695652173912549,0.296969696969697,0.3424242424242425,0.2768549280177187,0.28641207815275294,0.75,0.9330127018922194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-01-01
0.3727272727272728,0.08695652173912549,0.26363636363636367,0.406060606060606,0.2115171650055372,0.28152753108348116,0.9330127018922193,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-02-01
0.3848484848484849,0.08695652173912549,0.3727272727272728,0.4727272727272728,0.15946843853820603,0.26865008880994645,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1998-03-01
0.29393939393939394,0.08695652173912549,0.3848484848484849,0.4484848484848486,0.1583610188261353,0.2460035523978682,0.9330127018922194,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-04-01
0.5363636363636364,0.08695652173912549,0.29393939393939394,0.44545454545454544,0.258028792912514,0.2593250444049734,0.75,0.06698729810778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1998-05-01
0.493939393939394,0.08695652173912549,0.5363636363636364,0.36363636363636365,0.30232558139534904,0.27841918294849,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1998-06-01
0.4818181818181818,0.08695652173912549,0.493939393939394,0.3909090909090909,0.33776301218161675,0.29174067495559475,0.2500000000000001,0.06698729810778059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-07-01
0.596969696969697,0.08695652173912549,0.4818181818181818,0.37575757575757573,0.44850498338870437,0.3241563055062163,0.06698729810778081,0.24999999999999978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-08-01
