textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2017,6.783077125
Envasado,2017,7.396351875
Total,2017,14.179429

SubCategoria,Year,Valor
Granel,2017,6.8
Envasado,2017,7.4
Total,2017,14.2

