Total_Categoria_Mes,Categoria_TEQUILA 100% DE AGAVE,Decada_2000s,Decada_2010s,Decada_2020s,Mes_Aug,Mes_Dec,Mes_Feb,Mes_Jan,Mes_Jul,Mes_Jun,Mes_Mar,Mes_May,Mes_Nov,Mes_Oct,Mes_Sep,Fecha,Moving_Average,Previous_Data
0.00847455474285108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998-12-01,0.0532016100899442,0.17067310859260235
0.23148837256138957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,0.06008901026370719,0.00847455474285108
0.008181223402847737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,0.056858235110848615,0.23148837256138957
0.13332545686764607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-02-01,0.04088750200719349,0.008181223402847737
0.012299977194516193,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-02-01,0.042523342499500766,0.13332545686764607
0.21078298438574108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1999-03-01,0.03366923218498549,0.012299977194516193
0.014623012811577022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1999-03-01,0.03642389264167015,0.21078298438574108
0.19603585562575365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-04-01,0.06324033209990484,0.014623012811577022
0.018444233820069458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-04-01,0.06586776055001822,0.19603585562575365
0.27881309074079236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1999-05-01,0.09495903192662766,0.018444233820069458
0.015100007968133777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1999-05-01,0.09516300625929,0.27881309074079236
0.28765679600666594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1999-06-01,0.13434227236965915,0.015100007968133777
0.01862195655486201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1999-06-01,0.1344182707854291,0.28765679600666594
0.2664971724878453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-07-01,0.12915169486272346,0.01862195655486201
0.01801744274823194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-07-01,0.1303992584997468,0.2664971724878453
0.2642027560853823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-08-01,0.12036976013814044,0.01801744274823194
0.016332267414097504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-08-01,0.11939063528106,0.2642027560853823
0.2879955806079935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999-09-01,0.12858385955038962,0.016332267414097504
0.023705749524501107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999-09-01,0.1310163131355451,0.2879955806079935
0.2200541259212401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1999-10-01,0.1121373219091076,0.023705749524501107
0.025314519774764586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1999-10-01,0.11597834399473533,0.2200541259212401
0.19456150642453968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-11-01,0.07602373928329803,0.025314519774764586
0.01983921976642268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-11-01,0.07437032034123514,0.19456150642453968
0.2038426530417429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-01,0.06743791376096847,0.01983921976642268
0.02395307586678825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-12-01,0.06685572836816217,0.2038426530417429
0.24680957263079875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01,0.0891982286867212,0.02395307586678825
0.014019762697266763,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01,0.08670969215585378,0.24680957263079875
0.2414481498356732,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-02-01,0.10279068586729767,0.014019762697266763
0.013401648294053596,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-02-01,0.09827864760401675,0.2414481498356732
0.24736321987634427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000-03-01,0.09851540017034405,0.013401648294053596
0.023690265955676398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000-03-01,0.10265073450556503,0.24736321987634427
0.22437237227713971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-04-01,0.0953487309436519,0.023690265955676398
0.023712335411354923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-04-01,0.09975782293364924,0.22437237227713971
0.26818716108387036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000-05-01,0.10866262930918302,0.023712335411354923
