textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2018,11.7174585
Tequila,2018,16.15925575
Total,2018,27.87671425

SubCategoria,Year,Valor
Tequila 100%,2018,11.7
Tequila,2018,16.2
Total,2018,27.9

