textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2018,17.076321625
Tequila,2018,10.069519625
Total,2018,27.14584125

SubCategoria,Year,Valor
Tequila 100%,2018,17.1
Tequila,2018,10.1
Total,2018,27.1

