textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2019,8.76027075
Envasado,2019,15.514778125
Total,2019,24.275048875

SubCategoria,Year,Valor
Granel,2019,8.8
Envasado,2019,15.5
Total,2019,24.3

