textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2019,5.9116255
Envasado,2019,12.220368875
Total,2019,18.131994375

SubCategoria,Year,Valor
Granel,2019,5.9
Envasado,2019,12.2
Total,2019,18.1

