textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2000,17.918276
Tequila,2000,37.07955
Total,2000,54.997826

SubCategoria,Year,Valor
Tequila 100%,2000,17.9
Tequila,2000,37.1
Total,2000,55.0

