textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2020,12.566411
Envasado,2020,17.650028
Total,2020,30.216439

SubCategoria,Year,Valor
Granel,2020,12.6
Envasado,2020,17.7
Total,2020,30.2

