textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2000,0.755008375
Tequila,2000,8.57063075
Total,2000,9.325639125

SubCategoria,Year,Valor
Tequila 100%,2000,0.8
Tequila,2000,8.6
Total,2000,9.3

