textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2000,0.7716665
Tequila,2000,8.15243
Total,2000,8.9240965

SubCategoria,Year,Valor
Tequila 100%,2000,0.8
Tequila,2000,8.2
Total,2000,8.9

