textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2022,20.324258625
Tequila,2022,12.160533
Total,2022,32.484791625

SubCategoria,Year,Valor
Tequila 100%,2022,20.3
Tequila,2022,12.2
Total,2022,32.5

