textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2006,2.558538125
Tequila,2006,11.024756875
Total,2006,13.583295

SubCategoria,Year,Valor
Tequila 100%,2006,2.6
Tequila,2006,11.0
Total,2006,13.6

