textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2007,5.8597605
Envasado,2007,5.203617375
Total,2007,11.063377875

SubCategoria,Year,Valor
Granel,2007,5.9
Envasado,2007,5.2
Total,2007,11.1

