textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1999,34.144703
Tequila,1999,34.417509
Total,1999,68.562212

SubCategoria,Year,Valor
Tequila 100%,1999,34.1
Tequila,1999,34.4
Total,1999,68.6

