textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1999,35.346973
Tequila,1999,25.373683
Total,1999,60.720656

SubCategoria,Year,Valor
Tequila 100%,1999,35.3
Tequila,1999,25.4
Total,1999,60.7

